web-scraper-order,ImageFilename,Image_DownloadURL,ProjectTitle,ProjectAuthors,PublicationDate
1605904887-4420,1995.02_Warchitecture_1.jpg,https://archive.org/download/199502WarchitectureSarajevoExhibitionPhotos/1995.02_Warchitecture_1.jpg,"1995.02_Warchitecture--Sarajevo: A Wounded City (078.1995), Symposium",Association of Architects Bosnia-Herzegovina (Das-Sabih),2/11/1995
1605904887-4422,1995.02_Warchitecture_2.jpg,https://archive.org/download/199502WarchitectureSarajevoExhibitionPhotos/1995.02_Warchitecture_2.jpg,"1995.02_Warchitecture--Sarajevo: A Wounded City (078.1995), Symposium",Association of Architects Bosnia-Herzegovina (Das-Sabih),2/11/1995
1605904887-4424,1995.02_Warchitecture_3.jpg,https://archive.org/download/199502WarchitectureSarajevoExhibitionPhotos/1995.02_Warchitecture_3.jpg,"1995.02_Warchitecture--Sarajevo: A Wounded City (078.1995), Symposium",Association of Architects Bosnia-Herzegovina (Das-Sabih),2/11/1995
1605904887-4426,1995.02_Warchitecture_4.jpg,https://archive.org/download/199502WarchitectureSarajevoExhibitionPhotos/1995.02_Warchitecture_4.jpg,"1995.02_Warchitecture--Sarajevo: A Wounded City (078.1995), Symposium",Association of Architects Bosnia-Herzegovina (Das-Sabih),2/11/1995
1605904887-4428,1995.02_Warchitecture_5.jpg,https://archive.org/download/199502WarchitectureSarajevoExhibitionPhotos/1995.02_Warchitecture_5.jpg,"1995.02_Warchitecture--Sarajevo: A Wounded City (078.1995), Symposium",Association of Architects Bosnia-Herzegovina (Das-Sabih),2/11/1995
1605904887-4430,1995.02_Warchitecture_6.jpg,https://archive.org/download/199502WarchitectureSarajevoExhibitionPhotos/1995.02_Warchitecture_6.jpg,"1995.02_Warchitecture--Sarajevo: A Wounded City (078.1995), Symposium",Association of Architects Bosnia-Herzegovina (Das-Sabih),2/11/1995
1605904887-4432,1995.02_Warchitecture_7.jpg,https://archive.org/download/199502WarchitectureSarajevoExhibitionPhotos/1995.02_Warchitecture_7.jpg,"1995.02_Warchitecture--Sarajevo: A Wounded City (078.1995), Symposium",Association of Architects Bosnia-Herzegovina (Das-Sabih),2/11/1995
1605904887-4434,1995.02_Warchitecture_Press%20Release_Symposium%201.jpg,https://archive.org/download/199502WarchitectureSarajevoExhibitionPhotos/1995.02_Warchitecture_Press%20Release_Symposium%201.jpg,"1995.02_Warchitecture--Sarajevo: A Wounded City (078.1995), Symposium",Association of Architects Bosnia-Herzegovina (Das-Sabih),2/11/1995
1605904887-4436,1995.02_Warchitecture_Press%20Release_Symposium%202.jpg,https://archive.org/download/199502WarchitectureSarajevoExhibitionPhotos/1995.02_Warchitecture_Press%20Release_Symposium%202.jpg,"1995.02_Warchitecture--Sarajevo: A Wounded City (078.1995), Symposium",Association of Architects Bosnia-Herzegovina (Das-Sabih),2/11/1995
1605904887-4438,1995.02_Warchitecture_Press%20Release_Symposium%203.jpg,https://archive.org/download/199502WarchitectureSarajevoExhibitionPhotos/1995.02_Warchitecture_Press%20Release_Symposium%203.jpg,"1995.02_Warchitecture--Sarajevo: A Wounded City (078.1995), Symposium",Association of Architects Bosnia-Herzegovina (Das-Sabih),2/11/1995
1605904369-3236,1995.04.BetweenWarandPeace_Exhibition1.jpg,https://archive.org/download/BetweenWarandPeace_201904/1995.04.BetweenWarandPeace_Exhibition1.jpg,"1995.04_Between War and Peace(079.1995), Exhibition Photos",Komar & Melamid,4/8/1995
1605904369-3238,1995.04.BetweenWarandPeace_Exhibition2.jpg,https://archive.org/download/BetweenWarandPeace_201904/1995.04.BetweenWarandPeace_Exhibition2.jpg,"1995.04_Between War and Peace(079.1995), Exhibition Photos",Komar & Melamid,4/8/1995
1605904369-3240,1995.04.BetweenWarandPeace_Exhibition3.jpg,https://archive.org/download/BetweenWarandPeace_201904/1995.04.BetweenWarandPeace_Exhibition3.jpg,"1995.04_Between War and Peace(079.1995), Exhibition Photos",Komar & Melamid,4/8/1995
1605904369-3242,1995.04.BetweenWarandPeace_Installation%28Slide%29%201.jpg,https://archive.org/download/BetweenWarandPeace_201904/1995.04.BetweenWarandPeace_Installation%28Slide%29%201.jpg,"1995.04_Between War and Peace(079.1995), Exhibition Photos",Komar & Melamid,4/8/1995
1605904369-3244,1995.04.BetweenWarandPeace_Installation%28Slide%29%202.jpg,https://archive.org/download/BetweenWarandPeace_201904/1995.04.BetweenWarandPeace_Installation%28Slide%29%202.jpg,"1995.04_Between War and Peace(079.1995), Exhibition Photos",Komar & Melamid,4/8/1995
1605904369-3248,1995.04.BetweenWarandPeace_Installation%28Slide%29%205.jpg,https://archive.org/download/BetweenWarandPeace_201904/1995.04.BetweenWarandPeace_Installation%28Slide%29%205.jpg,"1995.04_Between War and Peace(079.1995), Exhibition Photos",Komar & Melamid,4/8/1995
1605904369-3250,1995.04.BetweenWarandPeace_Installation%28Slide%29%206.jpg,https://archive.org/download/BetweenWarandPeace_201904/1995.04.BetweenWarandPeace_Installation%28Slide%29%206.jpg,"1995.04_Between War and Peace(079.1995), Exhibition Photos",Komar & Melamid,4/8/1995
1605904369-3252,1995.04.BetweenWarandPeace_Installation%28Slide%29.jpg,https://archive.org/download/BetweenWarandPeace_201904/1995.04.BetweenWarandPeace_Installation%28Slide%29.jpg,"1995.04_Between War and Peace(079.1995), Exhibition Photos",Komar & Melamid,4/8/1995
1605904369-3253,1995.04.BetweenWarandPeace_Installation%28Slide%297.jpg,https://archive.org/download/BetweenWarandPeace_201904/1995.04.BetweenWarandPeace_Installation%28Slide%297.jpg,"1995.04_Between War and Peace(079.1995), Exhibition Photos",Komar & Melamid,4/8/1995
1605904369-3258,1995.04_Between%20War%20and%20Peace_Exhibition%20Photos%202.jpg,https://archive.org/download/BetweenWarandPeace_201904/1995.04_Between%20War%20and%20Peace_Exhibition%20Photos%202.jpg,"1995.04_Between War and Peace(079.1995), Exhibition Photos",Komar & Melamid,4/8/1995
1605904369-3260,1995.04_Between%20War%20and%20Peace_Exhibition%20Photos%203.jpg,https://archive.org/download/BetweenWarandPeace_201904/1995.04_Between%20War%20and%20Peace_Exhibition%20Photos%203.jpg,"1995.04_Between War and Peace(079.1995), Exhibition Photos",Komar & Melamid,4/8/1995
1605904369-3262,1995.04_Between%20War%20and%20Peace_Photographs%201.jpg,https://archive.org/download/BetweenWarandPeace_201904/1995.04_Between%20War%20and%20Peace_Photographs%201.jpg,"1995.04_Between War and Peace(079.1995), Exhibition Photos",Komar & Melamid,4/8/1995
1605904369-3263,1995.04_Between%20War%20and%20Peace_Photographs%2010.jpg,https://archive.org/download/BetweenWarandPeace_201904/1995.04_Between%20War%20and%20Peace_Photographs%2010.jpg,"1995.04_Between War and Peace(079.1995), Exhibition Photos",Komar & Melamid,4/8/1995
1605904369-3265,1995.04_Between%20War%20and%20Peace_Photographs%2012.jpg,https://archive.org/download/BetweenWarandPeace_201904/1995.04_Between%20War%20and%20Peace_Photographs%2012.jpg,"1995.04_Between War and Peace(079.1995), Exhibition Photos",Komar & Melamid,4/8/1995
1605904369-3267,1995.04_Between%20War%20and%20Peace_Photographs%2013.jpg,https://archive.org/download/BetweenWarandPeace_201904/1995.04_Between%20War%20and%20Peace_Photographs%2013.jpg,"1995.04_Between War and Peace(079.1995), Exhibition Photos",Komar & Melamid,4/8/1995
1605904369-3269,1995.04_Between%20War%20and%20Peace_Photographs%2014.jpg,https://archive.org/download/BetweenWarandPeace_201904/1995.04_Between%20War%20and%20Peace_Photographs%2014.jpg,"1995.04_Between War and Peace(079.1995), Exhibition Photos",Komar & Melamid,4/8/1995
1605904369-3272,1995.04_Between%20War%20and%20Peace_Photographs%202.jpg,https://archive.org/download/BetweenWarandPeace_201904/1995.04_Between%20War%20and%20Peace_Photographs%202.jpg,"1995.04_Between War and Peace(079.1995), Exhibition Photos",Komar & Melamid,4/8/1995
1605904369-3274,1995.04_Between%20War%20and%20Peace_Photographs%203.jpg,https://archive.org/download/BetweenWarandPeace_201904/1995.04_Between%20War%20and%20Peace_Photographs%203.jpg,"1995.04_Between War and Peace(079.1995), Exhibition Photos",Komar & Melamid,4/8/1995
1605904369-3276,1995.04_Between%20War%20and%20Peace_Photographs%204.jpg,https://archive.org/download/BetweenWarandPeace_201904/1995.04_Between%20War%20and%20Peace_Photographs%204.jpg,"1995.04_Between War and Peace(079.1995), Exhibition Photos",Komar & Melamid,4/8/1995
1605904369-3278,1995.04_Between%20War%20and%20Peace_Photographs%205.jpg,https://archive.org/download/BetweenWarandPeace_201904/1995.04_Between%20War%20and%20Peace_Photographs%205.jpg,"1995.04_Between War and Peace(079.1995), Exhibition Photos",Komar & Melamid,4/8/1995
1605904369-3280,1995.04_Between%20War%20and%20Peace_Photographs%207.jpg,https://archive.org/download/BetweenWarandPeace_201904/1995.04_Between%20War%20and%20Peace_Photographs%207.jpg,"1995.04_Between War and Peace(079.1995), Exhibition Photos",Komar & Melamid,4/8/1995
1605904369-3282,1995.04_Between%20War%20and%20Peace_Photographs%208.jpg,https://archive.org/download/BetweenWarandPeace_201904/1995.04_Between%20War%20and%20Peace_Photographs%208.jpg,"1995.04_Between War and Peace(079.1995), Exhibition Photos",Komar & Melamid,4/8/1995
1605904369-3284,1995.04_Between%20War%20and%20Peace_Photographs%209.jpg,https://archive.org/download/BetweenWarandPeace_201904/1995.04_Between%20War%20and%20Peace_Photographs%209.jpg,"1995.04_Between War and Peace(079.1995), Exhibition Photos",Komar & Melamid,4/8/1995
1605904369-3286,1995.04_BetweenWarandPeace_Exhibition%200.jpg,https://archive.org/download/BetweenWarandPeace_201904/1995.04_BetweenWarandPeace_Exhibition%200.jpg,"1995.04_Between War and Peace(079.1995), Exhibition Photos",Komar & Melamid,4/8/1995
1605905066-4961,2005_Can%20Buildings%20Curate_install1.jpg,https://archive.org/download/2005canbuildingscurateinstall3/2005_Can%20Buildings%20Curate_install1.jpg,"2005.09_Can Buildings Curate (136.2005), Exhibition Photos","Shumon Basar, Joshua Bolchover, Parag Sharma (Newbetter)",9/13/1995
1605905066-4963,2005_Can%20Buildings%20Curate_install2.jpg,https://archive.org/download/2005canbuildingscurateinstall3/2005_Can%20Buildings%20Curate_install2.jpg,"2005.09_Can Buildings Curate (136.2005), Exhibition Photos","Shumon Basar, Joshua Bolchover, Parag Sharma (Newbetter)",9/13/1995
1605905066-4965,2005_Can%20Buildings%20Curate_install3.jpg,https://archive.org/download/2005canbuildingscurateinstall3/2005_Can%20Buildings%20Curate_install3.jpg,"2005.09_Can Buildings Curate (136.2005), Exhibition Photos","Shumon Basar, Joshua Bolchover, Parag Sharma (Newbetter)",9/13/1995
1605904435-3412,1995.09_NewYorkCityMuseum_Exhibition%20Photos%201.jpg,https://archive.org/download/199509NewYorkCityMuseumExhibitionPhotos/1995.09_NewYorkCityMuseum_Exhibition%20Photos%201.jpg,"1995.09_New York: City Museum? (081.1995), Exhibition Photos",Muntadas,9/15/1995
1605904435-3414,1995.09_NewYorkCityMuseum_Exhibition%20Photos%202.jpg,https://archive.org/download/199509NewYorkCityMuseumExhibitionPhotos/1995.09_NewYorkCityMuseum_Exhibition%20Photos%202.jpg,"1995.09_New York: City Museum? (081.1995), Exhibition Photos",Muntadas,9/15/1995
1605904435-3416,1995.09_NewYorkCityMuseum_Exhibition%20Photos%203.jpg,https://archive.org/download/199509NewYorkCityMuseumExhibitionPhotos/1995.09_NewYorkCityMuseum_Exhibition%20Photos%203.jpg,"1995.09_New York: City Museum? (081.1995), Exhibition Photos",Muntadas,9/15/1995
1605904435-3418,1995.09_NewYorkCityMuseum_Exhibition%20Photos%204.jpg,https://archive.org/download/199509NewYorkCityMuseumExhibitionPhotos/1995.09_NewYorkCityMuseum_Exhibition%20Photos%204.jpg,"1995.09_New York: City Museum? (081.1995), Exhibition Photos",Muntadas,9/15/1995
1605904435-3420,1995.09_NewYorkCityMuseum_Exhibition%20Photos%205.jpg,https://archive.org/download/199509NewYorkCityMuseumExhibitionPhotos/1995.09_NewYorkCityMuseum_Exhibition%20Photos%205.jpg,"1995.09_New York: City Museum? (081.1995), Exhibition Photos",Muntadas,9/15/1995
1605904435-3422,1995.09_NewYorkCityMuseum_Exhibition%20Photos%206.jpg,https://archive.org/download/199509NewYorkCityMuseumExhibitionPhotos/1995.09_NewYorkCityMuseum_Exhibition%20Photos%206.jpg,"1995.09_New York: City Museum? (081.1995), Exhibition Photos",Muntadas,9/15/1995
1605904417-3380,1995.12_Jean%20Nouvel%20Architecture%20Shop_1.jpg,https://archive.org/download/199512JeanNouvelArchitectureShopExhibitionPhotos/1995.12_Jean%20Nouvel%20Architecture%20Shop_1.jpg,"1995.12_Jean Nouvel's Architecture Shop (082.1996), Exhibition Photos",Jean Nouvel,12/12/1995
1605904417-3382,1995.12_Jean%20Nouvel%20Architecture%20Shop_2.jpg,https://archive.org/download/199512JeanNouvelArchitectureShopExhibitionPhotos/1995.12_Jean%20Nouvel%20Architecture%20Shop_2.jpg,"1995.12_Jean Nouvel's Architecture Shop (082.1996), Exhibition Photos",Jean Nouvel,12/12/1995
1605904417-3384,1995.12_Jean%20Nouvel%20Architecture%20Shop_3.jpg,https://archive.org/download/199512JeanNouvelArchitectureShopExhibitionPhotos/1995.12_Jean%20Nouvel%20Architecture%20Shop_3.jpg,"1995.12_Jean Nouvel's Architecture Shop (082.1996), Exhibition Photos",Jean Nouvel,12/12/1995
1605904417-3386,1995.12_Jean%20Nouvel%20Architecture%20Shop_4.jpg,https://archive.org/download/199512JeanNouvelArchitectureShopExhibitionPhotos/1995.12_Jean%20Nouvel%20Architecture%20Shop_4.jpg,"1995.12_Jean Nouvel's Architecture Shop (082.1996), Exhibition Photos",Jean Nouvel,12/12/1995
1605904786-4188,1996.02_The%20Pull%20of%20Beauty_1.jpg,https://archive.org/download/199602ThePullOfBeautyExhibitionPhotos/1996.02_The%20Pull%20of%20Beauty_1.jpg,"1996.02_The Pull of Beauty (083.1996) and Surface Tension (084.1996), Exhibition Photos","Victoria Milne, Kiki Smith",2/13/1996
1605904786-4190,1996.02_The%20Pull%20of%20Beauty_2.jpg,https://archive.org/download/199602ThePullOfBeautyExhibitionPhotos/1996.02_The%20Pull%20of%20Beauty_2.jpg,"1996.02_The Pull of Beauty (083.1996) and Surface Tension (084.1996), Exhibition Photos","Victoria Milne, Kiki Smith",2/13/1996
1605904786-4192,1996.02_The%20Pull%20of%20Beauty_3.jpg,https://archive.org/download/199602ThePullOfBeautyExhibitionPhotos/1996.02_The%20Pull%20of%20Beauty_3.jpg,"1996.02_The Pull of Beauty (083.1996) and Surface Tension (084.1996), Exhibition Photos","Victoria Milne, Kiki Smith",2/13/1996
1605904786-4194,1996.02_The%20Pull%20of%20Beauty_4.jpg,https://archive.org/download/199602ThePullOfBeautyExhibitionPhotos/1996.02_The%20Pull%20of%20Beauty_4.jpg,"1996.02_The Pull of Beauty (083.1996) and Surface Tension (084.1996), Exhibition Photos","Victoria Milne, Kiki Smith",2/13/1996
1605904786-4196,1996.02_The%20Pull%20of%20Beauty_5.jpg,https://archive.org/download/199602ThePullOfBeautyExhibitionPhotos/1996.02_The%20Pull%20of%20Beauty_5.jpg,"1996.02_The Pull of Beauty (083.1996) and Surface Tension (084.1996), Exhibition Photos","Victoria Milne, Kiki Smith",2/13/1996
1605904786-4198,1996.02_The%20Pull%20of%20Beauty_6.jpg,https://archive.org/download/199602ThePullOfBeautyExhibitionPhotos/1996.02_The%20Pull%20of%20Beauty_6.jpg,"1996.02_The Pull of Beauty (083.1996) and Surface Tension (084.1996), Exhibition Photos","Victoria Milne, Kiki Smith",2/13/1996
1605904786-4200,1996.02_The%20Pull%20of%20Beauty_7.jpg,https://archive.org/download/199602ThePullOfBeautyExhibitionPhotos/1996.02_The%20Pull%20of%20Beauty_7.jpg,"1996.02_The Pull of Beauty (083.1996) and Surface Tension (084.1996), Exhibition Photos","Victoria Milne, Kiki Smith",2/13/1996
1605904689-3959,1996.05_Surface%20Tension_1.jpg,https://archive.org/download/199605SurfaceTensionExhibitionPhotos/1996.05_Surface%20Tension_1.jpg,"1996.04_Surface Tension (084.1996), Exhibition Photos",James Cathcart,4/3/1996
1605904689-3961,1996.05_Surface%20Tension_2.jpg,https://archive.org/download/199605SurfaceTensionExhibitionPhotos/1996.05_Surface%20Tension_2.jpg,"1996.04_Surface Tension (084.1996), Exhibition Photos",James Cathcart,4/3/1996
1605904689-3963,1996.05_Surface%20Tension_3.jpg,https://archive.org/download/199605SurfaceTensionExhibitionPhotos/1996.05_Surface%20Tension_3.jpg,"1996.04_Surface Tension (084.1996), Exhibition Photos",James Cathcart,4/3/1996
1605904689-3965,1996.05_Surface%20Tension_4.jpg,https://archive.org/download/199605SurfaceTensionExhibitionPhotos/1996.05_Surface%20Tension_4.jpg,"1996.04_Surface Tension (084.1996), Exhibition Photos",James Cathcart,4/3/1996
1605904689-3972,surfacetensionstorefront1 (1).jpg,https://archive.org/download/199605SurfaceTensionExhibitionPhotos/surfacetensionstorefront1.jpg,"1996.04_Surface Tension (084.1996), Exhibition Photos",James Cathcart,4/3/1996
1605904689-3975,surfacetensionstorefront2 (1).jpg,https://archive.org/download/199605SurfaceTensionExhibitionPhotos/surfacetensionstorefront2.jpg,"1996.04_Surface Tension (084.1996), Exhibition Photos",James Cathcart,4/3/1996
1605904689-3978,surfacetensionstorefront3 (1).jpg,https://archive.org/download/199605SurfaceTensionExhibitionPhotos/surfacetensionstorefront3.jpg,"1996.04_Surface Tension (084.1996), Exhibition Photos",James Cathcart,4/3/1996
1605904689-3981,surfacetensionstorefront4.jpg,https://archive.org/download/199605SurfaceTensionExhibitionPhotos/surfacetensionstorefront4.jpg,"1996.04_Surface Tension (084.1996), Exhibition Photos",James Cathcart,4/3/1996
1605904689-3984,surfacetensionstorefront5 (1).jpg,https://archive.org/download/199605SurfaceTensionExhibitionPhotos/surfacetensionstorefront5.jpg,"1996.04_Surface Tension (084.1996), Exhibition Photos",James Cathcart,4/3/1996
1605904985-4728,1996.09_Open%20Space_1.jpg,https://archive.org/download/199610OpenSpacePublicLifeExhibitionPhoto/1996.09_Open%20Space_1.jpg,"1996.10_Open Space / Public Life: Petrosino Park Redevelopment Design Competition (086.1996), Exhibition Photo",Storefront for Art and Architecture,10/8/1996
1605904985-4730,1996.09_Open%20Space_2.jpg,https://archive.org/download/199610OpenSpacePublicLifeExhibitionPhoto/1996.09_Open%20Space_2.jpg,"1996.10_Open Space / Public Life: Petrosino Park Redevelopment Design Competition (086.1996), Exhibition Photo",Storefront for Art and Architecture,10/8/1996
1605904985-4732,1996.09_Open%20Space_3.jpg,https://archive.org/download/199610OpenSpacePublicLifeExhibitionPhoto/1996.09_Open%20Space_3.jpg,"1996.10_Open Space / Public Life: Petrosino Park Redevelopment Design Competition (086.1996), Exhibition Photo",Storefront for Art and Architecture,10/8/1996
1605904985-4734,1996.09_Open%20Space_4.jpg,https://archive.org/download/199610OpenSpacePublicLifeExhibitionPhoto/1996.09_Open%20Space_4.jpg,"1996.10_Open Space / Public Life: Petrosino Park Redevelopment Design Competition (086.1996), Exhibition Photo",Storefront for Art and Architecture,10/8/1996
1605904985-4736,1996.09_Open%20Space_7.jpg,https://archive.org/download/199610OpenSpacePublicLifeExhibitionPhoto/1996.09_Open%20Space_7.jpg,"1996.10_Open Space / Public Life: Petrosino Park Redevelopment Design Competition (086.1996), Exhibition Photo",Storefront for Art and Architecture,10/8/1996
